TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,AUX_RIGHT,AUX_LEFT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10
2025-06-09 12:00:05.000,0.18356290811990872,0.23037482236602402,0.7115129003118185,0.5142714954425511,0.9177956261106798,0.035469585341666554,0.7517170414784834,0.8453351220226424,0.3651633556780287,0.31252227132430643,0.5620781375656487,0.9664193168045985,0.7267560573982359,0.9764156242738286,0.6628376002907298,0.18023365181846118,0.8013122648554728,0.5307591771858249,0.9780981193157132,0.9377374698954221,0.0,0.0,-0.8035309614270922,-0.6956454501201963,1.048848393209485,-0.18740555027312203,0.13676513039359725,0.12683586114960674,359025527,310136413,3331195,86.30036923275979,1.0,1.0,1.0,2.0,1.0,100,demo,772.0933370171275,765.5335465959964,756.7784843163231,796.3007609231865
2025-06-09 12:00:05.500,0.28488863890306104,0.5794056310866547,0.4182555532560479,0.5971507044831473,0.6667560613073773,0.8631873483680562,0.7469746046867705,0.49329358056269235,0.4791693473954418,0.22539389431682977,0.9934835217062494,0.34141225262744834,0.30469634008628943,0.2420399927760466,0.9950312250060355,0.510395622520099,0.7863639366024132,0.4834690643233511,0.8229503200222161,0.7791372567975999,0.0,0.0,2.753229510803207,-0.9409359526428854,0.33335480704202214,0.21963322345225228,-0.026043058649511314,0.09368056771330602,338630197,368156882,3258514,68.9987462229204,1.0,1.0,1.0,2.0,1.0,100,demo,849.7189365496023,729.4766291793612,834.6387884854119,779.5339892706658
2025-06-09 12:00:06.000,0.4166318501194115,0.7981708026178452,0.6989276609452169,0.4575454073734121,0.4715825960942326,0.35996152488315547,0.3450206666104666,0.49835189131046054,0.1864168552101847,0.505810683519715,0.45571336515682836,0.9903977960919648,0.05296640560971011,0.7176923105413323,0.025513548864769642,0.505063784179996,0.1910451606552953,0.6894795937285974,0.4358396389345528,0.6055786770307615,0.0,0.0,0.07857322096112584,0.5321161341863817,1.4967377567757185,0.12008008194284513,-0.03027745451255383,0.12199431992328313,367312129,309890107,3068866,94.21930837269292,1.0,1.0,1.0,2.0,1.0,100,demo,826.4018002273982,735.1135812159383,789.7646383238856,738.8127576671866
2025-06-09 12:00:06.500,0.35363786314011036,0.7866130612179019,0.9994590671864021,0.3407634893488872,0.7792051147388834,0.6393387635014058,0.5222894733111719,0.9765873392003843,0.12019154144553867,0.6060893405565367,0.7139427112073776,0.25261946060177465,0.373617772310308,0.14315631166407194,0.8998480060071015,0.1370110286884284,0.6501635325176437,0.9515481136767396,0.5366209028549586,0.24267135033180454,0.0,0.0,-0.5772209563821133,1.2158735621989807,-0.15800180652223195,-0.12849446619548283,0.06604889823456973,0.07203574983935083,335896949,344156892,3908611,62.6085552832593,1.0,1.0,1.0,2.0,1.0,100,demo,761.5782241548253,726.8944772402292,780.6752554838605,676.1246940685492
2025-06-09 12:00:07.000,0.5248772180055824,0.36450096454879244,0.7101418825625281,0.4678142961809717,0.6409713241221375,0.9221997238356853,0.35997351817666945,0.9471165032363784,0.8703037784998425,0.009772231419481248,0.7925911401965442,0.4715363875782448,0.721465600358349,0.32901261378393265,0.003926056989265403,0.20189605613288986,0.19964801918133412,0.11219856447056409,0.27952788541181894,0.5257479140952607,0.0,0.0,1.4120963746775894,0.48801348637600983,3.1648925891014574,-0.034513723047659046,-0.013242558494333676,0.03326127589499748,378824996,356607820,3624266,72.66160825499637,1.0,1.0,1.0,2.0,1.0,100,demo,802.4547365652836,850.4792983945597,759.3167712431224,748.0729571482123
2025-06-09 12:00:07.500,0.5996401440689663,0.9887604058942617,0.7616813559803183,0.3114157538811587,0.060610357117813485,0.1517066155038984,0.01603640003064577,0.3585326833698439,0.9394316270997966,0.7802065722011909,0.49410041575843944,0.35392767657530366,0.3269584202701765,0.44202760843042377,0.3642278811462111,0.4081646649015549,0.5833204782437709,0.8335345671092572,0.16306586736006357,0.23351185859326462,0.0,0.0,-0.4690706179438185,0.02080402377254423,2.3173513046520116,-0.023603419015604088,0.008479772902614344,-0.12289449064718926,383833810,312608303,3710540,81.95087144633814,1.0,1.0,1.0,2.0,1.0,100,demo,732.4146233987676,724.2713245470721,761.5166795494306,855.6399097806453
2025-06-09 12:00:08.000,0.5666674537501646,0.5938543647058008,0.9383650151902594,0.4381223470808632,0.09566358641884165,0.5669504756388102,0.5624489412714188,0.1405791286630823,0.07880669804540741,0.8198821312594476,0.8569838057113758,0.3557607149943026,0.6295590559951465,0.1922320045270639,0.1686068062895143,0.40881141239231533,0.6774346844463005,0.5840191798678459,0.48208115823227327,0.8080114200967736,0.0,0.0,1.6629136549874428,0.31015382610150705,1.9842964451970457,0.10788495665089635,-0.2520438470619065,0.014987219793527455,313063014,302781334,3961329,93.8732474835889,1.0,1.0,1.0,2.0,1.0,100,demo,834.294522821896,813.7019420324651,816.0029095746622,779.8583285762599
2025-06-09 12:00:08.500,0.6541683119919323,0.3994003017782948,0.11365126131168335,0.35891299099803065,0.03791694407363333,0.764432862370192,0.12376066608401104,0.32566673227809406,0.3490187125424431,0.965510824567933,0.5461545912071964,0.8422820987482158,0.6601194442631304,0.4499595763686095,0.7573417806725513,0.3175581396196847,0.9972350715875868,0.14616535381183726,0.4635015661671852,0.3869610795177373,0.0,0.0,-0.8706427909666666,0.1364269180672801,-0.39042900578980944,-0.2159268935319768,0.0016707384737974893,0.05967937773308142,321079409,365912203,3074514,76.23105508096874,1.0,1.0,1.0,2.0,1.0,100,demo,786.8883215308572,786.7037902963783,734.2280867056369,791.5335571442477
2025-06-09 12:00:09.000,0.30774951660782024,0.8355392792414255,0.7047842934477269,0.5662048235071453,0.45681632620631984,0.7575838327190574,0.0800413240914406,0.03048326031138804,0.9582856281444737,0.18064373322469496,0.4116507968016314,0.7464189397373387,0.7337360117263562,0.15716282299175,0.05061084075717348,0.14854515150998093,0.030541978149738358,0.29714931868899164,0.5219299528037602,0.8336972169940262,0.0,0.0,1.4300303889213692,-1.1259508961353941,1.205413270457751,-0.04990082644297892,-0.182719593747126,0.14574379493704362,383148192,353777392,3344619,68.67623139061914,1.0,1.0,1.0,2.0,1.0,100,demo,778.2144583807632,794.8675713274685,849.743434689397,832.7777179144226
2025-06-09 12:00:09.500,0.12642622715502805,0.7298740126426408,0.850805957967449,0.23792416224498347,0.8258534343389649,0.525631914599504,0.7554990686967872,0.020767886710391203,0.08316173313246489,0.594552562360948,0.10782367385194702,0.9921514352300481,0.8971304663109364,0.5590065389858901,0.5534849535843279,0.004373679100979522,0.09124239411372093,0.4823614164647395,0.9528045855639408,0.3816092179827253,0.0,0.0,0.20104766428169443,-1.2426201449449152,2.2090863980140045,-0.17606364433375038,-0.12209505709988706,0.06862885417318136,375383040,386058280,3670624,93.35075392360045,1.0,1.0,1.0,2.0,1.0,100,demo,798.3562757423783,868.180364759985,773.3077678092541,890.2834439058132
2025-06-09 12:00:10.000,0.7608075414310771,0.7492753368241044,0.954378600220893,0.9886565549140125,0.31308316935135205,0.6247394599064581,0.009506202418105625,0.3955221362514192,0.6436413728787262,0.4266253734763945,0.3934135763504242,0.6135146827175125,0.43256449926843143,0.663713252520194,0.29492613384531263,0.9702350624280206,0.0770266963712315,0.691177144577423,0.6038953001447722,0.8241494051998913,0.0,0.0,1.2910522327024336,-0.07882587947345479,1.5931053993577393,-0.028509551582833838,-0.1335322538755505,0.12403834346054217,302130047,386589125,3550903,65.51232123438052,1.0,1.0,1.0,2.0,1.0,100,demo,802.0153849665124,778.0786316392363,792.5182027874104,866.2502327472819
2025-06-09 12:00:10.500,0.850780382630682,0.1961393497338716,0.21096928971169937,0.5008699533821656,0.3841601830924817,0.7575269941328445,0.9590084436087262,0.9410198226972342,0.9722213709670056,0.33482785155535066,0.7339364547332842,0.46325660439450267,0.16643207666245707,0.06243428402801077,0.13367024886470213,0.943499229703927,0.39836128626674006,0.24260701695345221,0.6057718366223738,0.33331781516524195,0.0,0.0,1.9017657087015443,0.07985683576930377,-0.002109104633774894,-0.047250089308490444,-0.10425831535338262,-0.1031997891365239,329205862,390554290,3949669,53.971184981628824,1.0,1.0,1.0,2.0,1.0,100,demo,844.746503078278,830.5800780774841,733.1511020929722,751.3832498091906
2025-06-09 12:00:11.000,0.25700623222243224,0.4683243073685551,0.5039290077242442,0.19416207741450964,0.9094771083678906,0.8410276377574117,0.5152553641125769,0.8713573412322078,0.9782236685813746,0.5656334514375047,0.9212864116801073,0.09007386294689113,0.3189257154318894,0.8711321210821681,0.7718182121026408,0.4836503791761352,0.8215883614858137,0.5348788154675899,0.12802476286107678,0.44013270461766985,0.0,0.0,-1.1326072905212539,0.011332378367734082,0.3499062446913447,0.007969406738271224,-0.0548853859632253,-0.03264176261480951,373757851,310862463,3637186,72.252105375512,1.0,1.0,1.0,2.0,1.0,100,demo,829.5545265662611,801.8781675690556,799.3817030878818,702.8714714281297
2025-06-09 12:00:11.500,0.40709195615801974,0.8618281308246027,0.6805548476444818,0.47706674956727246,0.8369034453166548,0.7618130968758637,0.9830164307061484,0.511442833917623,0.47122333090374324,0.7823830932235503,0.2516794038603103,0.9965614195138568,0.4321672551739859,0.18514088504203552,0.2174168342552567,0.9950517532750057,0.8440563327871357,0.6846716274158617,0.9964888661768204,0.6154884193426575,0.0,0.0,1.2757718207583224,0.6761016136499133,0.5480638619940095,-0.060487439900918344,-0.04864926155454853,0.042935071366127085,359518608,358331542,3384624,89.2546653248996,1.0,1.0,1.0,2.0,1.0,100,demo,792.1795360603599,792.399054718365,783.583952865472,917.9807129550052
2025-06-09 12:00:12.000,0.4985692169635553,0.5040380076287573,0.24746772950133744,0.8664151295248242,0.66504811238256,0.35400494318124265,0.057997572472708425,0.5652263811708307,0.1627491077823806,0.023052783445210112,0.3552355173305026,0.5515306529322829,0.7138914693281131,0.2253624253203238,0.2236752120549389,0.6736543307822432,0.7369795957211517,0.4487407508475062,0.7728449442346685,0.07028761402991868,0.0,0.0,-1.4089039044254048,-0.2154767161643399,0.39656216551139245,-0.07510233913905243,0.06642752042571255,0.11609526907425614,342104755,374443038,3435938,51.53904158767615,1.0,1.0,1.0,2.0,1.0,100,demo,838.1834074859497,914.9984562193237,797.4959700571767,913.4495805829727
2025-06-09 12:00:12.500,0.5333268427529364,0.6834527434210503,0.600472863250274,0.021806793124395596,0.2668037820922513,0.9967264010577331,0.5835295488659132,0.005933496746056477,0.20208431497743884,0.9694001125661867,0.1539609941044262,0.7004774696901418,0.013122125561633502,0.661349840083063,0.275076785137923,0.06885753760754154,0.8968782418299477,0.8630259611201758,0.8772033440940048,0.9482070618154644,0.0,0.0,-1.0471843552482283,0.562979181904856,2.528778835710307,0.06196566917631479,0.022238781413469702,-0.014522864583891966,375264555,360390892,3690240,79.29411224947961,1.0,1.0,1.0,2.0,1.0,100,demo,820.0368626845807,727.9329127142315,873.5854449180945,809.4226798214642
2025-06-09 12:00:13.000,0.6594901710876518,0.5879337330342645,0.25757878249799937,0.6795541191072888,0.1170414826884435,0.4345026937193044,0.3493270359759112,0.2155011558337655,0.8896013951243946,0.8098815857057108,0.6907228942289688,0.4067423871913114,0.31578538343987894,0.46875106043441406,0.5867667638280274,0.11771819908262737,0.3228599441694525,0.8694591028404044,0.4143004118309941,0.5736057861238032,0.0,0.0,-0.803409459792437,-0.14458676732644785,-0.9210131388232561,0.04546727409425805,-0.1901074428817986,-0.008244595914915345,326798732,357933335,3215202,79.72320242636181,1.0,1.0,1.0,2.0,1.0,100,demo,778.6700181856982,864.4565917718722,808.884902289512,736.475587720909
2025-06-09 12:00:13.500,0.041603233355321345,0.8423567877183821,0.3334570205316473,0.547967796793928,0.016058822680113716,0.02446470275893342,0.8434824928142858,0.024774126934383744,0.9116830043297359,0.7511537036455784,0.9601884300099253,0.5477157081792359,0.7798425810193168,0.4993955991710657,0.6596659316907483,0.9161108438696377,0.08815464425229913,0.47069121764044575,0.5021280957856249,0.5078200146908023,0.0,0.0,0.5036366361778611,1.823358962036466,1.6559191396588364,0.05513983427782422,0.008329463754680777,0.06871403060029788,327421771,323876075,3867491,96.42708817136908,1.0,1.0,1.0,2.0,1.0,100,demo,793.7640920881757,832.8203282744986,760.2670407927098,848.161326694697
2025-06-09 12:00:14.000,0.721477082734017,0.2845608397616026,0.44151869651086506,0.16955799437013552,0.10701067260442088,0.36261695158546203,0.3612227352342863,0.7545395326953875,0.6078796438735548,0.7603873821805035,0.6409522198481755,0.9425777318928872,0.6708577033306954,0.12815498456313268,0.017602523701344963,0.6300522021496284,0.058153027989850115,0.9729257104088996,0.5220838091622765,0.8393939711199121,0.0,0.0,0.033015876934859634,0.08071372672644667,-0.29230337492845115,-0.017690009049084267,0.03182552465834273,-0.11258708271451244,349055901,362055432,3263845,64.3232408572511,1.0,1.0,1.0,2.0,1.0,100,demo,792.588855557844,776.0237502684108,764.4340044726716,794.6008156993695
2025-06-09 12:00:14.500,0.06197100697941027,0.5754752778863649,0.529190098746567,0.8174764393049206,0.29259644362394277,0.12778295457384325,0.2604875790573491,0.14564579602649774,0.7661763994699113,0.3890607096186526,0.6170765300062263,0.16641943793160274,0.7317399735856052,0.8057358218764082,0.2418696361137903,0.8431836266573511,0.8521327196193863,0.07558509240544731,0.19409453928960518,0.8657627298968276,0.0,0.0,-0.16713608416283599,2.340722611525677,0.03874851254893219,-0.05717385822251894,-0.03285665162529581,0.1607404549823429,361435988,344745859,3059430,63.94183066053481,1.0,1.0,1.0,2.0,1.0,100,demo,825.2630671587101,881.4659258720806,829.7565592956885,794.3509438446695
2025-06-09 12:00:15.000,0.46828856767286786,0.12323466800980398,0.4493658716251506,0.36888462237400566,0.5517900635794957,0.121442615728375,0.8575531270999133,0.8690471024768169,0.7399312514704082,0.7516205508448137,0.5534899305004339,0.2923725843302546,0.8118107694391947,0.61705424610421,0.43097084250528284,0.8982696496338443,0.7304362943536913,0.003362378322936621,0.6894891563269572,0.522260404529016,0.0,0.0,0.14623527902236097,0.35201159109086433,-1.0097333668687174,-0.011885248202077078,-0.006088597690670255,-0.08791360931076848,303809601,399460172,3491510,72.02418256698391,1.0,1.0,1.0,2.0,1.0,100,demo,781.648869263918,707.5944943805732,864.9346645496712,844.7229421552564
2025-06-09 12:00:15.500,0.8276711355691941,0.6902107766994678,0.4931955197879292,0.29380202881550743,0.06400008275238689,0.28153504010689434,0.374653091653261,0.6433243136757882,0.661821597989107,0.38677020860295763,0.08845574068553652,0.15205972777803234,0.7832357188779623,0.13538204330945602,0.33197695216123313,0.4479420112823861,0.6986153060111209,0.38066826380391905,0.9029767236174566,0.9272623257936373,0.0,0.0,0.5912895892934729,-0.21367717058821567,0.4509455688411341,0.050116207006845215,0.01903101253970567,-0.19185894235593032,393235508,321916385,3625304,67.84574507357576,1.0,1.0,1.0,2.0,1.0,100,demo,780.4795406789183,773.9116671350464,814.0959010375525,816.7187373436649
2025-06-09 12:00:16.000,0.45121531327839626,0.7319678383527121,0.2985887562882926,0.828125191856901,0.136227778318449,0.05337549417726084,0.01683331986056147,0.22941867651571335,0.8272769548719391,0.8987068295747931,0.7295038264293836,0.7922159038047747,0.6821831661527781,0.373999367025596,0.884170658510886,0.04852595157669304,0.3396763385456688,0.6010970613725093,0.163705818138419,0.06473776607648063,0.0,0.0,0.6682481239413528,-0.8994479762596744,2.5107316515392135,-0.21767797009718484,0.07645995976355802,0.00100670085225806,309310491,381016962,3317759,86.81729313446634,1.0,1.0,1.0,2.0,1.0,100,demo,898.4378654716979,739.5758897865462,834.4356372277384,740.7092544492527
2025-06-09 12:00:16.500,0.14908974876824777,0.04283732118899841,0.1589650940226306,0.6385250461916646,0.18108070230794104,0.6885121884095631,0.39028910083933377,0.15772031708324974,0.6854066230403211,0.17722238330646967,0.6020495435493508,0.06204526042182956,0.4396615323705906,0.8104099327350301,0.7877087308864188,0.18828034889732204,0.3799051886182262,0.6292001574496608,0.0863182734861645,0.11322579225121754,0.0,0.0,1.094166835615131,-1.4428885740576936,1.264824242464778,0.039411193037085804,-0.15748799874627348,0.1698458702375565,316883587,362620644,3092519,82.08760385657749,1.0,1.0,1.0,2.0,1.0,100,demo,846.9867740873552,820.604173243573,830.4868861668352,783.7629032459013
2025-06-09 12:00:17.000,0.9850338450059597,0.6757909636279851,0.04734997732683943,0.8982590836748244,0.6319820929833062,0.07398888420190508,0.6545222690109419,0.6276247009230531,0.5340023057474993,0.2923474242151515,0.661476768856287,0.0816316498513383,0.9835983288781539,0.5683550459866207,0.6258902155388275,0.0665719473024351,0.9581135288993192,0.4764457362938286,0.7382189055403422,0.5967882300144401,0.0,0.0,1.8200348127674395,-0.9914422843961568,-0.19836154699909692,0.030913818733479793,-0.0244317038639649,0.05864531303336101,359911209,385948279,3768323,87.94605189531332,1.0,1.0,1.0,2.0,1.0,100,demo,761.969966778743,744.3467949406411,870.953220667876,833.0576464330674
2025-06-09 12:00:17.500,0.8892854620742633,0.41469015416578636,0.1959787224916677,0.6298837036711994,0.6157897989801244,0.20328955543595617,0.25435953880638185,0.9008369802823235,0.23695636258815678,0.5513375426990761,0.8988110930274216,0.2984941127873687,0.5690731955900737,0.10864877913293047,0.33804241599703977,0.18873984569850732,0.06380474409793502,0.12488331324064617,0.27320183167298207,0.3540658617935837,0.0,0.0,-0.021362372441476974,-0.8796063091639899,2.0171476743793124,0.006215090608572699,0.1508336098057729,0.0751090543003633,317333226,323864731,3301381,91.00208955993446,1.0,1.0,1.0,2.0,1.0,100,demo,828.54704969711,821.653197337066,702.5204913636984,825.5126111202509
2025-06-09 12:00:18.000,0.771313633225014,0.12409687610968234,0.581943641505783,0.7408176579321153,0.5507657263721529,0.09289971449411938,0.4319875924251573,0.7183602189143816,0.743888144118619,0.3192110358872725,0.7839607870610179,0.5141881809210113,0.20276920936883913,0.3727770457892867,0.7006723448461598,0.4105329264558768,0.7737317369377926,0.17049752178789424,0.6238625416173293,0.46422516618919885,0.0,0.0,-0.5210889621309163,0.3948200204121767,2.2313042635686857,-0.014931342187167516,0.14166613082979562,0.004138576230711426,336431741,367523673,3558666,96.14905663670739,1.0,1.0,1.0,2.0,1.0,100,demo,805.9175032827588,790.6781792089223,833.3609469652264,813.1008287179238
2025-06-09 12:00:18.500,0.4115116028992104,0.4199075476984676,0.7861154478031324,0.8364458962596129,0.2505014246959396,0.06316773090303107,0.05671513828222552,0.3485466516033776,0.47343786783827446,0.4242372452952734,0.7809152521545261,0.40627480055958654,0.2928128551047844,0.2426943984557346,0.8436380128457944,0.11819681051498543,0.30963332370839314,0.8521479838520092,0.6957583379921807,0.32807921789716654,0.0,0.0,0.6135361291851883,-0.5261653710601875,1.1040464810390855,-0.2566119385932414,0.085093692777578,-0.015237749727117703,318929797,300575985,3676096,71.54683658923238,1.0,1.0,1.0,2.0,1.0,100,demo,819.5775587630047,776.0323028671958,849.1868021951782,846.6711477237932
2025-06-09 12:00:19.000,0.1838457268892978,0.1942329296955817,0.16924759744289453,0.05473963590993691,0.371119691218732,0.26775166553954166,0.5880927915139572,0.5873835952686471,0.2947916840075093,0.4924226893985947,0.9271837688793476,0.04481631067080727,0.69356245597047,0.5174655536537264,0.5948303773589867,0.16673324780534327,0.039054618412556086,0.8679111317392613,0.3219107635818218,0.4047253114449356,0.0,0.0,-1.1442548162646202,0.18692705255449762,3.0347491581525903,-0.043985326310040596,0.0536824683955676,-0.15449093695931157,337302885,399569268,3661703,99.23486947357748,1.0,1.0,1.0,2.0,1.0,100,demo,806.8670662282552,819.4323623016655,733.0638146932213,781.9141506091368
